date,city,city_code,state,vacancy_rate,rent_index,property_value_index,cap_rate,office_reit_total_return,urban_office_employment_index,small_business_rent_burden,period
2010-09-30,New York,NYC,NY,0.12061661899868938,112.74962845364192,134.01959926410396,0.04510778214781993,0.05204354865294455,107.99615345128065,0.19846137025755747,2010Q3
2010-12-31,New York,NYC,NY,0.11965121961282442,113.83286537762163,135.2598236042675,0.045959835224499854,0.07965577832664515,108.17839438411413,0.199204288618009,2010Q4
2011-03-31,New York,NYC,NY,0.09425589349759787,114.3878015723607,136.47550033959308,0.04410063712616133,0.10465987815921086,108.3247005527672,0.19953743918957437,2011Q1
2011-06-30,New York,NYC,NY,0.10452265291106619,114.60291277590005,138.11355288601916,0.045876519816444264,0.13440798129837914,108.6103228404442,0.19946576273862424,2011Q2
2011-09-30,New York,NYC,NY,0.10654572811253507,115.49811054367053,139.2422147660355,0.045262267670248144,0.09295387275243006,109.04377969425414,0.1998271243722129,2011Q3
2011-12-31,New York,NYC,NY,0.08006549137598004,115.74626215482725,140.10359513830704,0.045059776923417595,0.08509645641344726,109.57329897238343,0.19957027434265687,2011Q4
2012-03-31,New York,NYC,NY,0.08975010216409793,116.94853495561571,141.49131521699724,0.04742040827907124,0.05778423335880055,110.2827360662321,0.19993985324851055,2012Q1
2012-06-30,New York,NYC,NY,0.09702515037661126,117.79729892089125,142.93639045354067,0.044406175089687895,0.10809981860429141,110.91503310137047,0.2000844902754595,2012Q2
2012-09-30,New York,NYC,NY,0.11079236594559867,118.49334978595147,143.81090626230036,0.04776122495895213,0.055146053676204766,111.42768820638196,0.20020692574168325,2012Q3
2012-12-31,New York,NYC,NY,0.10562835932926153,118.90588009764795,144.51116765170238,0.0464426747487079,0.15538406038704947,111.05074720803952,0.20086611619317027,2012Q4
2013-03-31,New York,NYC,NY,0.10194478287066625,119.93152718607367,144.94201634935288,0.0486680654595793,0.10858672575876926,111.55572270123005,0.20125736201947095,2013Q1
2013-06-30,New York,NYC,NY,0.11882520747627608,120.74399301198935,145.25162886778696,0.048401093140720476,0.09984346024281608,111.68099064571868,0.20180357250816192,2013Q2
2013-09-30,New York,NYC,NY,0.09738534124517195,122.32160564202256,147.6347574175968,0.046103053196058716,0.056565047231747816,111.27450730954124,0.2034350101291176,2013Q3
2013-12-31,New York,NYC,NY,0.1042780610194327,122.8990026361709,148.78994374652925,0.04379474053160773,0.13305821917271202,111.45404943733529,0.2037418875141396,2013Q4
2014-03-31,New York,NYC,NY,0.12806550062855,123.70542381464502,149.5500729003353,0.04315250550652999,0.09540606640839788,111.5147493073011,0.20433870485721586,2014Q1
2014-06-30,New York,NYC,NY,0.12216072917196584,124.77496773917616,150.25695057203163,0.04393277756012051,0.07152607472804093,112.00832893530014,0.2047581433297924,2014Q2
2014-09-30,New York,NYC,NY,0.12177989362474097,125.76551018856142,150.88170359515226,0.046223791700718914,0.07055802640564815,111.9772118054873,0.2055821374676866,2014Q3
2014-12-31,New York,NYC,NY,0.14405515216338677,126.64764659732147,152.10990739361853,0.04292654419345583,0.11538542467720554,112.610476398526,0.20571871923728163,2014Q4
2015-03-31,New York,NYC,NY,0.1276757169606254,127.8389760026734,152.74247610865248,0.04588522695432003,0.1010159990669022,113.8842040974176,0.2055281270473532,2015Q1
2015-06-30,New York,NYC,NY,0.14955642311588807,128.54172795094655,154.86987977709484,0.04734414917469083,0.11739645333590654,114.52487156899954,0.20551522365484762,2015Q2
2015-09-30,New York,NYC,NY,0.15125342477947587,128.97923565777046,157.20339978978473,0.04476234390316614,0.15430794211524912,115.14341469272033,0.2053145471469437,2015Q3
2015-12-31,New York,NYC,NY,0.1514270689643767,129.18347885440002,158.39310004891678,0.04469672666241776,0.034206366270054425,115.5020804489215,0.20516063790112937,2015Q4
2016-03-31,New York,NYC,NY,0.14994933764874324,129.88024297135158,158.60754035539009,0.044095178893342524,0.055338370471652513,115.8950579107512,0.20536039972837594,2016Q1
2016-06-30,New York,NYC,NY,0.16642518662249522,130.0821795340114,160.1622051959036,0.04543635028182198,0.0691711478462968,116.36750968466717,0.2051070868903678,2016Q2
2016-09-30,New York,NYC,NY,0.15907280810272661,131.00260875627131,161.03425727682648,0.045427866972755804,0.09539397564563837,116.825063383,0.20542213474270707,2016Q3
2016-12-31,New York,NYC,NY,0.15354013769848976,131.84404257572078,162.22973233561135,0.04578900366188628,0.12901494829173105,117.35855186449217,0.20560864221906797,2016Q4
2017-03-31,New York,NYC,NY,0.1533353145172746,132.91257813955798,164.8100464423081,0.04394548961446987,0.10807278234263627,117.90276982089384,0.2059575997725236,2017Q1
2017-06-30,New York,NYC,NY,0.14689015518203793,133.91885200740288,165.3870802150791,0.0465943560664608,0.06798086310307264,118.30437942557224,0.20637870253990778,2017Q2
2017-09-30,New York,NYC,NY,0.16134571912180415,134.43200094784322,167.92973793605927,0.04464727309965724,0.06600981797073026,119.21717949079355,0.20598604535842266,2017Q3
2017-12-31,New York,NYC,NY,0.14793711524976033,134.83025322598945,168.94703778380133,0.045990303780835975,0.19090258377950814,119.76191903663873,0.20582371698742302,2017Q4
2018-03-31,New York,NYC,NY,0.13855383171880478,135.36556213277856,169.3910781525318,0.04487019801144319,0.020405075429817718,120.00182944180338,0.20602262385181674,2018Q1
2018-06-30,New York,NYC,NY,0.11712083470816509,136.27795532826963,170.7754811118428,0.04317762703554848,0.004147960044910554,119.8924306418657,0.20680016952597674,2018Q2
2018-09-30,New York,NYC,NY,0.11846106207521517,136.65222873480485,171.85137876650967,0.044285694875226475,0.17276412207805417,119.89522768955626,0.2070787333085297,2018Q3
2018-12-31,New York,NYC,NY,0.11174114766241236,137.27303664034986,172.45327574672567,0.04505417469262159,0.09585255587969468,120.33500232681435,0.20716816020893122,2018Q4
2019-03-31,New York,NYC,NY,0.12786041916135474,137.99109986441192,172.73014711657862,0.04652183533250301,0.10558595131965502,120.3305539467583,0.20770902364741126,2019Q1
2019-06-30,New York,NYC,NY,0.09741014849695834,138.65807923412365,175.73916060718625,0.04381530179560725,0.08569823989425186,120.45673458479162,0.2080992480958944,2019Q2
2019-09-30,New York,NYC,NY,0.08857863241154398,139.7477308320865,176.22857705498245,0.049263877909734556,0.028871113569231263,120.08454191395953,0.20923700923054198,2019Q3
2019-12-31,New York,NYC,NY,0.07739254982905697,140.24261586393433,176.06717698017627,0.04907294480333326,0.15159149190304394,120.7887855879109,0.20899509336748678,2019Q4
2020-03-31,New York,NYC,NY,0.1609528840818398,140.9153239994747,176.39222419703867,0.055683714630522754,-0.06694485565120428,120.51159182292143,0.20973783619577516,2020Q1
2020-06-30,New York,NYC,NY,0.14897124282416205,141.18831625781166,177.2030121348168,0.0562436968310275,-0.011330802557789302,119.83047290407734,0.2105410441121666,2020Q2
2020-09-30,New York,NYC,NY,0.1360688439926135,142.3835646622605,177.74759876258815,0.05595688806847944,-0.04751139694354579,119.78885338726815,0.21147590349391765,2020Q3
2020-12-31,New York,NYC,NY,0.14772118072238563,142.48553126954977,177.78583273307873,0.05646672515434033,-0.037658484543159336,119.4701216369823,0.21183811633024963,2020Q4
2021-03-31,New York,NYC,NY,0.143600139486499,144.23866769505275,177.22217583921156,0.053083435842903946,0.022061422481099602,119.53196802595863,0.21310257976958577,2021Q1
2021-06-30,New York,NYC,NY,0.13743616632523636,145.33921757518615,177.1554454717181,0.05731374764470397,-0.050088193501502995,119.47311415059683,0.21398513123445195,2021Q2
2021-09-30,New York,NYC,NY,0.13299988133325916,146.0707381817083,178.04544669863773,0.05269595574905271,0.04823247421459893,119.58547121375484,0.21443280624244962,2021Q3
2021-12-31,New York,NYC,NY,0.14424975273744478,146.25704463778465,179.10577096494418,0.05519147469677607,0.05145039683680343,119.43182264247449,0.2147146289503189,2021Q4
2022-03-31,New York,NYC,NY,0.15212883784502032,146.8573052376894,178.77348123902198,0.057207226750510966,-0.08916656767199312,119.10612437901602,0.21546958733484428,2022Q1
2022-06-30,New York,NYC,NY,0.15693406841862198,147.00315601655495,179.9952174968598,0.05419539337783964,0.037616552057797736,119.25226482633079,0.2154436710552831,2022Q2
2022-09-30,New York,NYC,NY,0.1540050806724725,147.80821693081035,180.4844433125307,0.05399786308013748,0.015960644242021642,118.66213131720389,0.2166060221665197,2022Q3
2022-12-31,New York,NYC,NY,0.1496500779548136,147.95191362701357,180.94277161828427,0.055479527536077156,-0.03821107106420696,118.7415323244879,0.21663997297965765,2022Q4
2023-03-31,New York,NYC,NY,0.16158516507016368,149.05492645322965,180.88467231985808,0.05544288474230196,0.05721373805742133,118.64809042328552,0.21756497502767977,2023Q1
2023-06-30,New York,NYC,NY,0.1662553109315823,149.09453736655203,180.35709567130337,0.05517902366142595,-0.09931339729459575,118.41340105820325,0.21781917032257303,2023Q2
2023-09-30,New York,NYC,NY,0.1758617387438419,150.3473621795754,180.01590363397077,0.057176279898885844,-0.026646674958485637,119.12905902289592,0.21808490285364512,2023Q3
2023-12-31,New York,NYC,NY,0.18516186211369254,150.38850657874895,180.23252151023615,0.05551562000641071,-2.714210793498123e-05,119.29656391450686,0.21795645798974692,2023Q4
2024-03-31,New York,NYC,NY,0.19439239948119363,150.99235811120082,180.30055915310533,0.05644909720967662,-0.10566832392174992,119.70328861358637,0.21802496984335717,2024Q1
2024-06-30,New York,NYC,NY,0.19556856669443906,151.59169125070116,180.9300165948742,0.05965038750200941,-0.03038817010500427,118.99289042198953,0.2191560283070649,2024Q2
2024-09-30,New York,NYC,NY,0.2046653833349644,152.23970825406224,180.323254938784,0.055050845910244596,-0.06641527759485294,119.67509437380629,0.21898976760418176,2024Q3
2024-12-31,New York,NYC,NY,0.2001652122185878,152.85469418871176,180.6887685097028,0.054741791108031054,0.009873802703799311,118.98960279223371,0.2201144919737639,2024Q4
2005-03-31,San Francisco,SFO,CA,0.11502030391292542,100.88219765149438,112.07721252392471,0.04451814934467454,0.08901877177059443,100.12973827802332,0.1951763359694835,2005Q1
2005-06-30,San Francisco,SFO,CA,0.14330136803063917,101.6204197836439,113.39175035357057,0.04479141309145138,0.14928631792494346,100.34957097446407,0.1956397795896436,2005Q2
2005-09-30,San Francisco,SFO,CA,0.1250654374401272,102.56050200690011,113.87416630021737,0.046207056939642444,0.07294858869000956,99.97207996850574,0.19683023043562647,2005Q3
2005-12-31,San Francisco,SFO,CA,0.1467454760311918,102.9513213302109,115.1187494378093,0.042141772082247904,0.0917658324427753,99.95052238640069,0.19720205596223742,2005Q4
2006-03-31,San Francisco,SFO,CA,0.1420150765920263,103.52340969353779,116.28147836079141,0.04958547929508198,0.06418538403196924,100.09263836976054,0.19758483644920322,2006Q1
2006-06-30,San Francisco,SFO,CA,0.12896805391742264,104.26079336698459,117.09919051959965,0.04551734963803494,0.09773245559798241,100.43910656779828,0.19792448099829119,2006Q2
2006-09-30,San Francisco,SFO,CA,0.16264576327975666,105.16792750237168,118.13800637189091,0.046427660307818634,0.10350103484458129,100.33155598951514,0.1988383503013008,2006Q3
2006-12-31,San Francisco,SFO,CA,0.17610774968311388,105.8694824875613,120.17853548618713,0.04599030869497044,0.07290796157580834,100.97314243721303,0.1988642358145421,2006Q4
2007-03-31,San Francisco,SFO,CA,0.17023808783930686,106.83849063091402,121.87895527858403,0.048397525097795574,0.03164057042195786,101.64461653493828,0.19909885318645618,2007Q1
2007-06-30,San Francisco,SFO,CA,0.176136360728031,106.9580802639569,123.07288026182916,0.04934272988934092,0.061682332061636744,101.89340962598729,0.19897350185934903,2007Q2
2007-09-30,San Francisco,SFO,CA,0.16671864995539917,107.73928184721512,124.62625583848063,0.04535879108175953,0.06778333940403454,101.69997883067379,0.19984451705632789,2007Q3
2007-12-31,San Francisco,SFO,CA,0.1673127101070681,108.37635215647069,125.22760376004328,0.04537852654705808,0.10130644535808415,102.76626143398887,0.19941317050925014,2007Q4
2008-03-31,San Francisco,SFO,CA,0.17006189192240903,109.19398596995441,126.20734834679163,0.04956772966443057,0.18365602940224773,103.40021656911821,0.19954292218504882,2008Q1
2008-06-30,San Francisco,SFO,CA,0.17539486033583943,109.86313417425555,126.45881622138867,0.04429950986114268,0.09153934848331036,103.6888894854516,0.1998591279137995,2008Q2
2008-09-30,San Francisco,SFO,CA,0.15580903687858202,110.1751036102043,127.73582587881249,0.04498626646101836,0.08797812160826017,104.89576094721718,0.19902964767478,2008Q3
2008-12-31,San Francisco,SFO,CA,0.16379105919464923,111.0416211981048,128.5835600759566,0.04778235239561984,0.12933862580247477,105.18512628531309,0.19951101781939726,2008Q4
2009-03-31,San Francisco,SFO,CA,0.16232828530422136,111.90497388880229,129.9970780434328,0.04615822862395998,0.1040813998849456,105.30826243413193,0.20013777254697068,2009Q1
2009-06-30,San Francisco,SFO,CA,0.152168738310673,112.15714130903476,131.15336659176978,0.04788543416295613,0.07678941100151479,105.65544962616158,0.20003830638674122,2009Q2
2009-09-30,San Francisco,SFO,CA,0.14941087686506943,112.42225884110852,132.9361701951788,0.04613501691453451,0.059159308034493416,106.02208490977674,0.1999329779904823,2009Q3
2009-12-31,San Francisco,SFO,CA,0.16112147538914523,112.97847177170078,134.07800293059228,0.042249217007327845,0.06944556434625335,106.02923304363209,0.20039867027774136,2009Q4
2010-03-31,San Francisco,SFO,CA,0.13398807198267568,113.28974225137372,135.40813176024324,0.04329657986959623,0.06572805237898591,105.82983958493853,0.20084406366495824,2010Q1
2010-06-30,San Francisco,SFO,CA,0.12532682421377428,114.08861189683515,135.67988083497244,0.04731747932107501,0.08173140807885414,105.88196845022435,0.20147567226040183,2010Q2
2010-09-30,San Francisco,SFO,CA,0.11982942527690978,114.5730830825771,136.91518383324401,0.04528503490717998,-0.00993361159073644,106.2775037773988,0.20152502515518078,2010Q3
2010-12-31,San Francisco,SFO,CA,0.10092502427151505,115.06168093686074,138.92181714862448,0.04596121117646173,0.11549175420664004,105.97966331581914,0.20221262674668017,2010Q4
2011-03-31,San Francisco,SFO,CA,0.10875443674182425,115.70110449073444,139.8947593886394,0.043946942360799796,0.0730130689373227,106.23243303953646,0.20252184800088938,2011Q1
2011-06-30,San Francisco,SFO,CA,0.11108247824525969,117.07196946407365,142.0008264848426,0.04202131169554021,0.06964200421850693,106.27978922383444,0.20363904919001952,2011Q2
2011-09-30,San Francisco,SFO,CA,0.10607574537391821,117.8043568654965,144.53953307590007,0.04560333515179251,0.07862748660244528,106.86108506661232,0.20371658676107995,2011Q3
2011-12-31,San Francisco,SFO,CA,0.102096866403045,118.92979501733682,145.9293074446506,0.04860369411560883,0.09069597353430761,106.79998244457227,0.20472175384827782,2011Q4
2012-03-31,San Francisco,SFO,CA,0.08325272548069751,119.73814574529322,146.4289635596293,0.04569642562415739,0.08002451102929586,107.28996121083388,0.20494213825280247,2012Q1
2012-06-30,San Francisco,SFO,CA,0.08885971820949269,120.42556031531569,147.14874012586944,0.04280444035926554,0.05396745231482223,107.8363402853707,0.20500693856724622,2012Q2
2012-09-30,San Francisco,SFO,CA,0.0956911981252114,120.9665722286131,148.2264067570317,0.04479899534752762,0.09528218984758574,108.29294986150563,0.205032781815422,2012Q3
2012-12-31,San Francisco,SFO,CA,0.0936965186515397,121.4773932180767,149.50967285827298,0.04618374295470409,0.08496194866181818,109.66426161231506,0.20419487988965,2012Q4
2013-03-31,San Francisco,SFO,CA,0.08481624693054879,122.68359668115119,150.22651113759147,0.046649497488184935,0.037712455728119924,110.22619933774601,0.20467149976722943,2013Q1
2013-06-30,San Francisco,SFO,CA,0.07509815809756025,123.53336464866844,151.53963016392396,0.04305720806711698,0.12719979782304502,111.09327652313684,0.20457808902876917,2013Q2
2013-09-30,San Francisco,SFO,CA,0.1014549801977374,123.77652567393969,152.4802506684374,0.04858738406500727,0.10190851408782668,111.85258958077638,0.20409436211898965,2013Q3
2013-12-31,San Francisco,SFO,CA,0.11842596327424142,124.423831175087,153.85290534683807,0.048931206111223376,0.061473272346604685,113.17090754900616,0.2034489706169293,2013Q4
2014-03-31,San Francisco,SFO,CA,0.11533399652909287,125.66079740753152,155.64054714799113,0.0465408716222895,0.0774459301720908,113.90863013866776,0.20378546900186706,2014Q1
2014-06-30,San Francisco,SFO,CA,0.1268442061750457,126.37836368243464,156.8320654000363,0.047831473340893556,0.13349816592981437,114.39133024851331,0.20393107320029563,2014Q2
2014-09-30,San Francisco,SFO,CA,0.13322421355279968,127.39948297720181,158.1669392611987,0.04219901793748264,0.036206400919051016,115.22777123903165,0.2040068579792529,2014Q3
2014-12-31,San Francisco,SFO,CA,0.12728965458961847,129.03828986941622,160.83970679504648,0.04589234237131058,0.12266046670818574,115.53043318535356,0.20502282994226462,2014Q4
2015-03-31,San Francisco,SFO,CA,0.1507545819558851,129.2197047117244,162.39897150895385,0.04707982367194423,0.0453254545689914,116.11813064447296,0.2046546731721241,2015Q1
2015-06-30,San Francisco,SFO,CA,0.15006826163840056,130.01920698899028,163.47880467593498,0.0459974630691017,0.06085344344150662,117.00705023108858,0.20450874824122348,2015Q2
2015-09-30,San Francisco,SFO,CA,0.13581634734004444,130.95431127311247,165.2168050851981,0.04483399038131742,0.1006774652742754,117.69075654142222,0.20464285200411625,2015Q3
2015-12-31,San Francisco,SFO,CA,0.16243212907811422,131.29593755202075,165.2680740983228,0.04401529048422508,0.07097904746949042,117.48477453371598,0.20508013412019369,2015Q4
2016-03-31,San Francisco,SFO,CA,0.14005895027575677,132.50447925632835,165.86405407745926,0.045490308917144964,0.04181960955143927,117.94773756314856,0.20560751913901493,2016Q1
2016-06-30,San Francisco,SFO,CA,0.18053628936402835,133.93100636414485,167.27147266771038,0.05139214246972131,0.12657263213069284,119.07770305182795,0.20572626036485342,2016Q2
2016-09-30,San Francisco,SFO,CA,0.16032391886838313,134.39853966753734,168.72232664015547,0.0480010845764299,0.03716873458194217,118.89781332653811,0.2062333139412628,2016Q3
2016-12-31,San Francisco,SFO,CA,0.1608875898055119,134.67227523910074,168.71702621572976,0.04574675675348911,0.04163932598325548,119.33797110734935,0.2060645285322991,2016Q4
2017-03-31,San Francisco,SFO,CA,0.15284800181946487,135.35823535855516,169.89931665749734,0.044925761708759476,0.11922682057715162,119.69841178530692,0.20627445966551536,2017Q1
2017-06-30,San Francisco,SFO,CA,0.1569756994252988,135.9851003834018,171.13857232471307,0.04381247594148968,0.05507904530525497,120.106682655759,0.20639823550104797,2017Q2
2017-09-30,San Francisco,SFO,CA,0.14884988257318987,136.4456728741469,173.03361075165049,0.04608200233876175,0.003148170657759977,120.96537734131395,0.20601756501386226,2017Q3
2017-12-31,San Francisco,SFO,CA,0.1371395339465235,137.33302605066714,174.2520575312549,0.04974275085679236,0.12551171036583186,121.08533447845157,0.2065765429421978,2017Q4
2018-03-31,San Francisco,SFO,CA,0.1331885525404019,137.32853285143608,173.5798083579769,0.044152609178881974,0.07348327406179683,121.05374200380793,0.20659984220265126,2018Q1
2018-06-30,San Francisco,SFO,CA,0.12237322262009731,138.06083178422315,174.79779348653366,0.044590208295400974,0.11335196159694777,121.29827626359308,0.20693735725954016,2018Q2
2018-09-30,San Francisco,SFO,CA,0.12116333438416527,138.9754669504077,176.2393261442732,0.04490426216273966,0.09581446541282153,122.10565994337088,0.2069341707938637,2018Q3
2018-12-31,San Francisco,SFO,CA,0.10806086516458091,139.91244014854033,177.1057484989451,0.04633221564262144,0.13877980699062628,122.11276052449676,0.2076187859424614,2018Q4
2019-03-31,San Francisco,SFO,CA,0.10968327738316837,140.35819294702645,178.56849180873166,0.04357846972561397,0.10316578856763033,122.59897949511125,0.207537051509357,2019Q1
2019-06-30,San Francisco,SFO,CA,0.09928546537422843,141.59227402840116,180.02887847322694,0.04824802137305921,0.1533714612060808,122.75457405054638,0.2083112409343608,2019Q2
2019-09-30,San Francisco,SFO,CA,0.07991032107983581,142.03202898048363,181.0527178959577,0.0469226155090738,0.0675661978015871,122.75311019556369,0.20863489799059692,2019Q3
2019-12-31,San Francisco,SFO,CA,0.08454177953723592,142.99435880927263,182.75909577231664,0.0476644454408999,0.07760833938271416,123.68092963377913,0.2085539744562179,2019Q4
2020-03-31,San Francisco,SFO,CA,0.1546423084968716,144.35768471677005,183.70712894655327,0.05484694797083333,-0.051073945298114515,123.45342864902105,0.20973961761682774,2020Q1
2020-06-30,San Francisco,SFO,CA,0.16443038360529477,145.1628185334212,184.85748869142495,0.057832448978298964,-0.0140590165972596,124.1247824015036,0.20975419191268324,2020Q2
2020-09-30,San Francisco,SFO,CA,0.14215041607815113,145.41460323936892,185.44979526710165,0.05680615560523437,-0.00022987247589294907,123.83933371658105,0.21017978604838797,2020Q3
2020-12-31,San Francisco,SFO,CA,0.14535220650003472,146.21190739567106,185.442125997047,0.05557824799020961,-0.09321831901516867,124.38417264410789,0.2102937789501689,2020Q4
2021-03-31,San Francisco,SFO,CA,0.13569707877341142,146.3988619498142,185.54556097583335,0.05361262008548414,-0.07850590321563047,124.01507763231018,0.21074431986043046,2021Q1
2021-06-30,San Francisco,SFO,CA,0.13910524145564268,147.22051753226756,185.98080670213398,0.05862281360219366,-0.048360891192990016,123.8562778607544,0.21147759376234637,2021Q2
2021-09-30,San Francisco,SFO,CA,0.15418020118836723,148.57963220409238,185.84808101559003,0.0552697597593613,0.0017002977462740251,123.21279222914937,0.21302904683386242,2021Q3
2021-12-31,San Francisco,SFO,CA,0.13955172006502678,148.96876921504503,187.37214006676817,0.05516364019884539,-0.0679613992540544,122.45562157311738,0.21398610653491898,2021Q4
2022-03-31,San Francisco,SFO,CA,0.13910122798383773,149.37247150039346,187.61909417927438,0.05655934100299244,0.026581262865975036,122.34691800372968,0.2143803521526026,2022Q1
2022-06-30,San Francisco,SFO,CA,0.13078754798591002,150.0125169659667,188.33130049297105,0.05541451314006757,0.0015518229396765879,122.20258479197625,0.21498151354506767,2022Q2
2022-09-30,San Francisco,SFO,CA,0.1347159898008571,151.0896114481002,189.5963281967888,0.05307659761797739,-0.03404574279155038,121.88819830406803,0.21606178546840643,2022Q3
2022-12-31,San Francisco,SFO,CA,0.16012062528430393,151.55334264426622,190.1339923682982,0.05643407777704779,-0.027262310066239755,122.3386889133548,0.21599212860736328,2022Q4
2023-03-31,San Francisco,SFO,CA,0.1588906273334922,152.31033985395686,189.78642619683512,0.053866913396888705,-0.06325667904027714,122.19613993831112,0.21667973492269366,2023Q1
2023-06-30,San Francisco,SFO,CA,0.15428853476359805,152.58039712852587,190.44800324723258,0.05823113598388143,-0.06674307218955985,122.09137089447,0.21697507207890082,2023Q2
2023-09-30,San Francisco,SFO,CA,0.1704090737447542,153.71699727930104,191.65922185648674,0.05725889232180484,-0.06978134773930711,122.13885703757283,0.2177688653773898,2023Q3
2023-12-31,San Francisco,SFO,CA,0.1888073272663717,154.23093700051038,192.0750730501918,0.05682406960387129,-0.042859657926601326,122.2149732583534,0.21807678981529527,2023Q4
2024-03-31,San Francisco,SFO,CA,0.18833931165087667,154.87753719244517,191.29190194482402,0.05572531916435631,-0.06884788609177142,121.2542747408176,0.21945659330044068,2024Q1
2024-06-30,San Francisco,SFO,CA,0.1956328301085565,155.59081842877407,192.46899452613496,0.05821976937034465,-0.013879066143225326,121.23889344498944,0.22000067194355766,2024Q2
2024-09-30,San Francisco,SFO,CA,0.20188253523603006,156.34251115201755,192.4291574056171,0.054072592810721326,-0.03908241975725844,120.49830531581784,0.22127198253372032,2024Q3
2024-12-31,San Francisco,SFO,CA,0.2116159616228319,156.80551173647,193.3848185359715,0.055052231015058004,-0.09428805386664205,119.78769866073117,0.22231256518044004,2024Q4
2005-03-31,Washington DC,DCA,DC,0.11858535899874964,100.54674332400937,110.03903440161749,0.04274635155041029,0.09333612127315336,99.06215021049069,0.19584878336410805,2005Q1
2005-06-30,Washington DC,DCA,DC,0.12986415027237347,101.04084362048229,111.37610843083144,0.04591316451197002,0.10323823786647181,99.42718925056423,0.19596065572593668,2005Q2
2005-09-30,Washington DC,DCA,DC,0.14296726384985264,100.87608126527324,112.39569974493855,0.04655201089105686,0.09532602159538286,100.68949118665945,0.19466678112956307,2005Q3
