date,city,city_code,state,vacancy_rate,rent_index,property_value_index,cap_rate,office_reit_total_return,urban_office_employment_index,small_business_rent_burden,period,vacancy_rate_pct,cap_rate_pct,reit_drawdown_proxy,property_peak,property_drawdown_pct,vacancy_shock_pp,cap_rate_expansion_pp,rent_growth_qoq_pct,employment_growth_qoq_pct,impact_institutional,impact_small_business_tenants,impact_urban_workers,impact_institutional_z,impact_small_business_tenants_z,impact_urban_workers_z
2008-03-31,New York,NYC,NY,0.16028241561919176,107.54077230259252,123.29913135373043,0.04433477159124814,0.06590743759475123,105.43006671735759,0.19630179628625682,2008Q1,16.028241561919177,4.4334771591248145,-0.07333005670379344,123.29913135373043,0.0,-0.4663858468241955,-0.1640105648959027,0.4901112729851498,0.13298268267649682,0.03954446255685074,-0.001186271308047715,0.009308787787354778,0.008067906574113826,0.4527019228193143,0.51134714116622
2008-06-30,New York,NYC,NY,0.1695295800231254,108.59743342345087,124.99408189363751,0.04394548009179651,0.1272474923847086,106.0525800714891,0.1966596532731421,2008Q2,16.952958002312542,4.394548009179651,-0.01199000191383609,124.99408189363751,0.0,0.10553717635816184,-0.20734107524462608,0.982567911903387,0.5904514466450905,0.07634849543082516,-0.05440525441307744,0.03816548597441148,0.9433297068696463,-0.1340297276403472,1.159430013678435
2008-09-30,New York,NYC,NY,0.15824245553324817,108.48318432766199,126.58064071516154,0.04570088513762686,0.09396778456877455,107.23500801270664,0.19554756711849802,2008Q3,15.824245553324817,4.570088513762686,-0.045269709729770125,126.58064071516154,0.0,-1.050963835228929,-0.03184193336317698,-0.10520423198528972,1.1149450022059693,0.05638067074126473,0.057808403360710935,0.07804615015441785,0.435908584540691,1.1031097438109216,2.0550964281771806
2008-12-31,New York,NYC,NY,0.16125351294361068,109.5268778981279,126.93698777374438,0.044545697331985545,0.11981471958274555,106.1934549394282,0.19732510882101065,2008Q4,16.125351294361067,4.4545697331985545,-0.019422774715799132,126.93698777374438,0.0,-0.6746002478160449,-0.1334528435091178,0.9620786640200052,-0.9712808275773477,0.07188883174964733,-0.014373920810198018,-0.06798965793041434,0.8300010100539118,0.3073099798201461,-1.224672635482072
2009-03-31,New York,NYC,NY,0.1532227825007694,109.77269779775638,126.58013747226514,0.04707771030075803,0.12821397384952832,107.16439527034446,0.1966905337763991,2009Q1,15.32227825007694,4.707771030075803,-0.01102352044901636,126.93698777374438,-0.2811239716159819,-1.331923311582349,0.09813478058407465,0.2244379684200437,0.9143127808301177,0.07580388842325306,0.05537426715811526,0.06400189465810824,0.9294901873773239,1.07627374153756,1.739681220749662
2009-06-30,New York,NYC,NY,0.14787247770126513,109.84654452869533,128.61375728095248,0.04372811703671083,0.15866355024568105,107.71397250126944,0.1962818624456179,2009Q2,14.787247770126513,4.372811703671084,0.0,128.61375728095248,0.0,-1.4605245244765257,-0.18559432880529325,0.06727240235546716,0.5128356573454784,0.09519813014740862,0.06966260610605293,0.03589849601418349,1.4223354549710026,1.2338006276996938,1.1085164491445725
2009-09-30,New York,NYC,NY,0.14515950115771944,110.98783983030219,130.02462786739034,0.0482040145146242,0.07628777818625779,108.11268422896755,0.19689346572481814,2009Q3,14.515950115771945,4.82040145146242,-0.08237577205942326,130.02462786739034,0.0,-1.3504544259675821,0.27370216904170963,1.0389906268819527,0.3701578527274263,0.04577266691175467,0.015573189954281474,0.02591104969091984,0.16633864928109068,0.6374725778289141,0.8842117535662852
2009-12-31,New York,NYC,NY,0.13353317791806452,111.04134024118844,130.75521951281183,0.04768606338946663,0.1073756750000748,107.56114574954766,0.19741199486640823,2009Q4,13.353317791806452,4.768606338946664,-0.05128787524560624,130.75521951281183,0.0,-2.010381000655979,0.20332209651895372,0.048203849149630607,-0.5101514992004175,0.06442540500004489,0.09810885757531743,-0.03571060494402922,0.6403408724785258,1.5474164673900754,-0.49972824836665225
2010-03-31,New York,NYC,NY,0.1390898143149438,111.47904587828381,130.71983454414556,0.04560716164500024,0.06306716470268227,107.66715581117977,0.1976863951773837,2010Q1,13.90898143149438,4.5607161645000245,-0.09559638554299878,130.75521951281183,-0.027061993240595772,-1.1898098446649517,-0.020472953599586674,0.39418259554924173,0.09855795128748124,0.037732050848646975,0.03978136245578549,0.006899056590123687,-0.03798898732378326,0.9043642051715127,0.45722779923179496
2010-06-30,New York,NYC,NY,0.1259992757576138,112.14045137478162,132.2740270715569,0.04593079929585116,0.06904955310916913,107.65316145686573,0.19825145594562263,2010Q2,12.59992757576138,4.593079929585116,-0.08961399713651191,132.2740270715569,0.0,-1.9547348970790566,-0.012925678565178345,0.5933002846292279,-0.012997793253288759,0.04142973186550148,0.06807173062249143,-0.0009098455277302131,0.05597625329492786,1.216261453824392,0.2818502947473963
2010-09-30,New York,NYC,NY,0.12061661899868938,112.74962845364192,134.01959926410396,0.04510778214781993,0.05204354865294455,107.99615345128065,0.19846137025755747,2010Q3,12.061661899868938,4.510778214781993,-0.10662000159273649,134.01959926410396,0.0,-2.0226776162895135,-0.08781360599571464,0.5432268832451737,0.31860838063018093,0.031226129191766726,0.073972536652217,0.022302586644112662,-0.2033170648806935,1.2813169933868531,0.8031704964699374
2010-12-31,New York,NYC,NY,0.11965121961282442,113.83286537762163,135.2598236042675,0.045959835224499854,0.07965577832664515,108.17839438411413,0.199204288618009,2010Q4,11.965121961282442,4.595983522449985,-0.0790077719190359,135.2598236042675,0.0,-1.5991888882411818,-0.02028502198415083,0.960745448864242,0.16874761462286614,0.04779346699598709,0.03192217196884699,0.011812333023600628,0.2176910956634831,0.817717758046098,0.5675734210286276
2011-03-31,New York,NYC,NY,0.09425589349759787,114.3878015723607,136.47550033959308,0.04410063712616133,0.10465987815921086,108.3247005527672,0.19953743918957437,2011Q1,9.425589349759788,4.410063712616133,-0.05400367208647018,136.47550033959308,0.0,-3.401635387224193,-0.16899141713554489,0.4875008574177331,0.13524527655084384,0.06279592689552652,0.14570672649032299,0.009467169358559069,0.598932675969396,2.072176140677114,0.5149041795686633
2011-06-30,New York,NYC,NY,0.10452265291106619,114.60291277590005,138.11355288601916,0.045876519816444264,0.13440798129837914,108.6103228404442,0.19946576273862424,2011Q2,10.452265291106619,4.587651981644426,-0.02425556894730191,138.11355288601916,0.0,-1.8330866359998748,-0.018258182853919003,0.1880543209874297,0.2636723537840391,0.08064478877902748,0.08225161575062226,0.018457064764882736,1.0525068469183072,1.3725926521890282,0.7168052148412252
2011-09-30,New York,NYC,NY,0.10654572811253507,115.49811054367053,139.2422147660355,0.045262267670248144,0.09295387275243006,109.04377969425414,0.1998271243722129,2011Q3,10.654572811253507,4.526226767024815,-0.06570967749325099,139.2422147660355,0.0,-1.148106952788181,-0.04291156191882983,0.7811300307183355,0.39909360590588694,0.05577232365145803,0.01834884610349228,0.027936552413412086,0.42044930603266917,0.668073788496937,0.9297018375032922
2011-12-31,New York,NYC,NY,0.08006549137598004,115.74626215482725,140.10359513830704,0.045059776923417595,0.08509645641344726,109.57329897238343,0.19957027434265687,2011Q4,8.006549137598004,4.50597769234176,-0.07356709383223378,140.10359513830704,0.0,-3.1277845446676285,-0.03033205577627207,0.2148533945608433,0.48560246133617646,0.051057873848068355,0.14564655750533925,0.03399217229353235,0.3006460000846653,2.071512786253443,1.06570296629878
2012-03-31,New York,NYC,NY,0.08975010216409793,116.94853495561571,141.49131521699724,0.04742040827907124,0.05778423335880055,110.2827360662321,0.19993985324851055,2012Q1,8.975010216409792,4.7420408279071244,-0.1008793168868805,141.49131521699724,0.0,-1.5425770639702652,0.18306549686320572,1.0387141480044049,0.6474543529327192,0.034670540015280325,0.025193145798293015,0.04532180470529034,-0.11578791070382217,0.7435312103015912,1.3201513675095955
2012-06-30,New York,NYC,NY,0.09702515037661126,117.79729892089125,142.93639045354067,0.044406175089687895,0.10809981860429141,110.91503310137047,0.2000844902754595,2012Q2,9.702515037661126,4.440617508968789,-0.050563731641389636,142.93639045354067,0.0,-0.45289567545640175,-0.09930001949808887,0.7257585275417533,0.5733418100532406,0.06485989116257485,-0.013643142604267577,0.04013392670372684,0.6513820078878635,0.31536670465532984,1.2036385615155867
2012-09-30,New York,NYC,NY,0.11079236594559867,118.49334978595147,143.81090626230036,0.04776122495895213,0.055146053676204766,111.42768820638196,0.20020692574168325,2012Q3,11.079236594559868,4.776122495895213,-0.10351749656947629,143.81090626230036,0.0,1.0466290446059734,0.20303693228918274,0.5908886463752205,0.46220524907831795,0.03308763220572286,-0.0818758845490597,0.0009554960973030546,-0.15601266576634265,-0.4368894821576875,0.3237433745007271
2012-12-31,New York,NYC,NY,0.10562835932926153,118.90588009764795,144.51116765170238,0.0464426747487079,0.15538406038704947,111.05074720803952,0.20086611619317027,2012Q4,10.562835932926152,4.64426747487079,-0.003279489858631579,144.51116765170238,0.0,0.7055141365167952,0.06514641721215852,0.34814638327103076,-0.33828306447880596,0.09323043623222968,-0.0526830259893913,-0.04484523860902027,1.372332539262214,-0.11504240645264849,-0.7048799114772127
2013-03-31,New York,NYC,NY,0.10194478287066625,119.93152718607367,144.94201634935288,0.0486680654595793,0.10858672575876926,111.55572270123005,0.20125736201947095,2013Q1,10.194478287066625,4.86680654595793,-0.05007682448691178,144.94201634935288,0.0,0.24104537349391286,0.2305926341315745,0.8625705369519343,0.4547249846455603,0.06515203545526156,-0.05518079552229236,0.02459938772037184,0.6588059605307668,-0.1425799570596309,0.8547535788254528
2013-06-30,New York,NYC,NY,0.11882520747627608,120.74399301198935,145.25162886778696,0.048401093140720476,0.09984346024281608,111.68099064571868,0.20180357250816192,2013Q2,11.882520747627607,4.8401093140720475,-0.058820090002864964,145.25162886778696,0.0,1.7503059019897727,0.17233823569223805,0.6774414075918056,0.11229181386249731,0.05990607614568964,-0.12138736547907891,-0.044648750089318366,0.5254959679832704,-0.872497888511935,-0.7004670419438163
2013-09-30,New York,NYC,NY,0.09738534124517195,122.32160564202256,147.6347574175968,0.046103053196058716,0.056565047231747816,111.27450730954124,0.2034350101291176,2013Q3,9.738534124517194,4.610305319605872,-0.10209850301393322,147.6347574175968,0.0,-0.27917588527860104,-0.06797557784656938,1.3065764935209279,-0.3639682400981892,0.03393902833904869,-0.05137003041211634,-0.025477776806873242,-0.1343770400416942,-0.10056681866134463,-0.2699126052163753
2013-12-31,New York,NYC,NY,0.1042780610194327,122.8990026361709,148.78994374652925,0.04379474053160773,0.13305821917271202,111.45404943733529,0.2037418875141396,2013Q4,10.42780610194327,4.379474053160773,-0.02560533107296903,148.78994374652925,0.0,0.10743897160431537,-0.2829938893940449,0.4720318958517433,0.16135063828646157,0.07983493150362721,-0.028973543372802935,0.008071375531922848,1.0319268040744454,0.1463512364833964,0.48355651578753944
2014-03-31,New York,NYC,NY,0.12806550062855,123.70542381464502,149.5500729003353,0.04315250550652999,0.09540606640839788,111.5147493073011,0.20433870485721586,2014Q1,12.806550062854999,4.3152505506529995,-0.06325748383728316,149.5500729003353,0.0,2.007240451710393,-0.29386860724505226,0.6561657630871354,0.05446178965435866,0.057243639845038725,-0.13317031073987642,-0.05640488827550668,0.4578383018724517,-1.0024031688608597,-0.9644941927968839
2014-06-30,New York,NYC,NY,0.12216072917196584,124.77496773917616,150.25695057203163,0.04393277756012051,0.07152607472804093,112.00832893530014,0.2047581433297924,2014Q2,12.216072917196584,4.3932777560120515,-0.08713747551764012,150.25695057203163,0.0,1.1025685711100461,-0.20992393276640797,0.8645893539265481,0.4426137628116722,0.04291564483682456,-0.09835789625182971,-0.00209409373648433,0.09373618154520472,-0.6186012955941932,0.25525366280004963
2014-09-30,New York,NYC,NY,0.12177989362474097,125.76551018856142,150.88170359515226,0.046223791700718914,0.07055802640564815,111.9772118054873,0.2055821374676866,2014Q3,12.177989362474097,4.622379170071891,-0.0881055238400329,150.88170359515226,0.0,0.9271409203982817,0.038395397021347755,0.793863118006044,-0.027781085664457805,0.04233481584338889,-0.08605020192021628,-0.029758903608460497,0.0789761911951086,-0.4829107320543182,-0.36606099118820407
2014-12-31,New York,NYC,NY,0.14405515216338677,126.64764659732147,152.10990739361853,0.04292654419345583,0.11538542467720554,112.610476398526,0.20571871923728163,2014Q4,14.405515216338676,4.292654419345583,-0.0432781255684755,152.10990739361853,0.0,2.6743318638362954,-0.24737772176431072,0.7014136128716375,0.5655298813286525,0.06923125480632332,-0.16878727383539666,-0.040642864222083186,0.7624668296300395,-1.3950750750517995,-0.6105001994809343
2015-03-31,New York,NYC,NY,0.1276757169606254,127.8389760026734,152.74247610865248,0.04588522695432003,0.1010159990669022,113.8842040974176,0.2055281270473532,2015Q1,12.767571696062541,4.588522695432003,-0.057647551178778844,152.74247610865248,0.0,0.7147516674356709,0.08327603563785058,0.9406644634619932,1.1310916529505555,0.06060959944014132,-0.0827708065448832,0.057733865683468756,0.5433738582995786,-0.446755868717647,1.5989096675892178
2015-06-30,New York,NYC,NY,0.14955642311588807,128.54172795094655,154.86987977709484,0.04734414917469083,0.11739645333590654,114.52487156899954,0.20551522365484762,2015Q2,14.955642311588807,4.734414917469083,-0.04126709690977451,154.86987977709484,0.0,2.518682087466786,0.2423800572503012,0.5497165029376028,0.5625604329059675,0.07043787200154392,-0.15341992952021943,-0.03618123232058586,0.793129310943808,-1.225652309580475,-0.5102979102214004
2015-09-30,New York,NYC,NY,0.15125342477947587,128.97923565777046,157.20339978978473,0.04476234390316614,0.15430794211524912,115.14341469272033,0.2053145471469437,2015Q3,15.125342477947587,4.476234390316614,-0.004355608130431926,157.20339978978473,0.0,2.015031209646768,0.0009583962589898576,0.340362397330507,0.540095016258646,0.09258476526914947,-0.11776968034886375,-0.022644285151297815,1.3559247888019115,-0.832613429180845,-0.20627616976970378
2015-12-31,New York,NYC,NY,0.1514270689643767,129.18347885440002,158.39310004891678,0.04469672666241776,0.034206366270054425,115.5020804489215,0.20516063790112937,2015Q4,15.14270689643767,4.469672666241776,-0.12445718397562662,158.39310004891678,0.0,1.4430330288250506,-0.016878154450974847,0.15835354860644912,0.31149480598464674,0.020523819762032654,-0.08006932887157499,-0.021486354445826243,-0.4752834882030416,-0.4169724650999584,-0.18027059377110566
2016-03-31,New York,NYC,NY,0.14994933764874324,129.88024297135158,158.60754035539009,0.044095178893342524,0.055338370471652513,115.8950579107512,0.20536039972837594,2016Q1,14.994933764874324,4.409517889334253,-0.10332517977402852,158.60754035539009,0.0,1.0217119345092875,-0.08881634869365396,0.539360081591278,0.3402340982104457,0.033203022282991504,-0.07805360080502828,-0.006834971160547428,-0.15308038028088908,-0.39474935247436155,0.14877989233267003
2016-06-30,New York,NYC,NY,0.16642518662249522,130.0821795340114,160.1622051959036,0.04543635028182198,0.0691711478462968,116.36750968466717,0.2051070868903678,2016Q2,16.642518662249522,4.543635028182198,-0.08949240239938425,160.1622051959036,0.0,2.1159911137528695,0.026506131133023025,0.15547904595802908,0.4076548063678409,0.041502688707778075,-0.11357350798554493,-0.03494389696683722,0.057830228045062805,-0.7863512311323712,-0.4825090119517427
2016-09-30,New York,NYC,NY,0.15907280810272661,131.00260875627131,161.03425727682648,0.045427866972755804,0.09539397564563837,116.825063383,0.20542213474270707,2016Q3,15.907280810272661,4.542786697275581,-0.06326957460004268,161.03425727682648,0.0,0.9145918308011876,0.035606859325945095,0.7075751848232725,0.393197121406752,0.057236385387383015,-0.081108350781223,8.604357443701624e-05,0.45765395204452713,-0.42842753252784227,0.30421663291444423
2016-12-31,New York,NYC,NY,0.15354013769848976,131.84404257572078,162.22973233561135,0.04578900366188628,0.12901494829173105,117.35855186449217,0.20560864221906797,2016Q4,15.354013769848976,4.578900366188628,-0.02964860195395,162.22973233561135,0.0,0.24276247118871375,0.03593978488361049,0.6423031017763536,0.4566558459661918,0.07740896897503863,-0.04425327864825337,0.024683035081972015,0.9702783947898832,-0.022105651899058457,0.8566321867670995
2017-03-31,New York,NYC,NY,0.1533353145172746,132.91257813955798,164.8100464423081,0.04394548961446987,0.10807278234263627,117.90276982089384,0.2059575997725236,2017Q1,15.333531451727461,4.394548961446986,-0.05059076790304477,164.8100464423081,0.0,-0.09846481639091387,-0.12416490310990369,0.8104541873581672,0.4637224537586748,0.06484366940558176,-0.03559946854836267,0.03246057176310724,0.650969781605454,0.07330136241109446,1.0313052654646506
2017-06-30,New York,NYC,NY,0.14689015518203793,133.91885200740288,165.3870802150791,0.0465943560664608,0.06798086310307264,118.30437942557224,0.20637870253990778,2017Q2,14.689015518203794,4.65943560664608,-0.09068268714260841,165.3870802150791,0.0,-0.7096524007414562,0.15009415594206565,0.7570945368227777,0.34062779465526827,0.04078851786184358,-0.0023721068040660764,0.023843945625868775,0.03968176281098231,0.43962825667316907,0.8377873590781849
2017-09-30,New York,NYC,NY,0.16134571912180415,134.43200094784322,167.92973793605927,0.04464727309965724,0.06600981797073026,119.21717949079355,0.20598604535842266,2017Q3,16.134571912180416,4.464727309965724,-0.09265373227495079,167.92973793605927,0.0,0.6097503139560629,-0.04317575569442944,0.38317901680637867,0.7715691250429035,0.039605890782438154,-0.04964646653812208,0.03571732933432136,0.009628916832108387,-0.08156477432566993,1.104447687655387
2017-12-31,New York,NYC,NY,0.14793711524976033,134.83025322598945,168.94703778380133,0.045990303780835975,0.19090258377950814,119.76191903663873,0.20582371698742302,2017Q4,14.793711524976032,4.599030378083597,0.0,168.94703778380133,0.0,-0.6874856518156172,0.07495759844321626,0.29624812197859285,0.4569304089996784,0.11454155026770488,0.01956187649185122,0.03198512862997749,1.913889247120071,0.6814472744279807,1.020627448153828
2018-03-31,New York,NYC,NY,0.13855383171880478,135.36556213277856,169.3910781525318,0.04487019801144319,0.020405075429817718,120.00182944180338,0.20602262385181674,2018Q1,13.855383171880478,4.487019801144319,-0.1704975083496904,169.3910781525318,0.0,-1.48337018078694,-0.04674071747232045,0.3970243279836305,0.20032277964021628,0.01224304525789063,0.054317292640165465,0.01402259457481514,-0.6857140162135139,1.0646207491798034,0.617212941317089
2018-06-30,New York,NYC,NY,0.11712083470816509,136.27795532826963,170.7754811118428,0.04317762703554848,0.004147960044910554,119.8924306418657,0.20680016952597674,2018Q2,11.71208347081651,4.317762703554847,-0.18675462373459759,170.7754811118428,0.0,-3.0103654829217827,-0.1877637744833729,0.6740216500531471,-0.09116427678357297,0.002488776026946332,0.1168171916434318,-0.006381499374850108,-0.9335889008148526,1.7536731653708009,0.15896426254623042
2018-09-30,New York,NYC,NY,0.11846106207521517,136.65222873480485,171.85137876650967,0.044285694875226475,0.17276412207805417,119.89522768955626,0.2070787333085297,2018Q3,11.846106207521517,4.428569487522648,-0.018138461701453973,171.85137876650967,0.0,-2.368695920872881,-0.06267983929645649,0.2746397285119606,0.0023329643711322845,0.1036584732468325,0.10470280961804601,0.00016330750597925991,1.6373291689854361,1.6201138422618688,0.30595187754884057
2018-12-31,New York,NYC,NY,0.11174114766241236,137.27303664034986,172.45327574672567,0.04505417469262159,0.09585255587969468,120.33500232681435,0.20716816020893122,2018Q4,11.174114766241235,4.5054174692621585,-0.09505002789981346,172.45327574672567,0.0,-2.5181999867021947,0.023353504558863314,0.4542976805374854,0.36679911764025963,0.05751153352781681,0.10319511530823547,0.025675938234818174,0.4646459995207169,1.6034917288885646,0.8789314645033028
2019-03-31,New York,NYC,NY,0.12786041916135474,137.99109986441192,172.73014711657862,0.04652183533250301,0.10558595131965502,120.3305539467583,0.20770902364741126,2019Q1,12.786041916135474,4.652183533250301,-0.08531663245985312,172.73014711657862,0.0,-0.5878366448589585,0.1379152470715912,0.5230912360038698,-0.00369666345620967,0.06335157079179302,0.0032372704427544377,-0.0002587664419346769,0.6130526641925593,0.5014708357315205,0.29647266080673496
2019-06-30,New York,NYC,NY,0.09741014849695834,138.65807923412365,175.73916060718625,0.04381530179560725,0.08569823989425186,120.45673458479162,0.2080992480958944,2019Q2,9.741014849695834,4.381530179560725,-0.10520434388525628,175.73916060718625,0.0,-3.0143636277351025,-0.09799992823231474,0.4833495568678625,0.10486167801500024,0.051418943936551116,0.126550703543362,0.007340317461050017,0.3098214907746014,1.8609837370618083,0.4671379286202448
2019-09-30,New York,NYC,NY,0.08857863241154398,139.7477308320865,176.22857705498245,0.049263877909734556,0.028871113569231263,120.08454191395953,0.20923700923054198,2019Q3,8.857863241154398,4.926387790973456,-0.16203147021027686,176.22857705498245,0.0,-2.9879266523982864,0.3891501230544492,0.7858551077452702,-0.30898452636544116,0.017322668141538756,0.1101035772326508,-0.02162891684558088,-0.5566309546030948,1.6796565300658128,-0.1834723547260947
2019-12-31,New York,NYC,NY,0.07739254982905697,140.24261586393433,176.06717698017627,0.04907294480333326,0.15159149190304394,120.7887855879109,0.20899509336748678,2019Q4,7.739254982905697,4.907294480333326,-0.0393110918764642,176.22857705498245,-0.09158564263719304,-3.2247278428881945,0.3315237996331035,0.3541274186716237,0.5864565602923033,0.0905885525712776,0.14353002121082853,0.04105195922046123,1.3051971555564617,2.0481782773830792,1.224256344833974
2020-03-31,New York,NYC,NY,0.1609528840818398,140.9153239994747,176.39222419703867,0.055683714630522754,-0.06694485565120428,120.51159182292143,0.20973783619577516,2020Q1,16.09528840818398,5.568371463052276,-0.2578474394307124,176.39222419703867,0.0,4.851317427852148,0.8574318246135588,0.4796745492775534,-0.22948634150122826,-0.04016691339072257,-0.2665495988564851,-0.1616035667406504,-2.0175526341976395,-2.472890677037174,-3.3271159065575864
2020-06-30,New York,NYC,NY,0.14897124282416205,141.18831625781166,177.2030121348168,0.0562436968310275,-0.011330802557789302,119.83047290407734,0.2105410441121666,2020Q2,14.897124282416204,5.62436968310275,-0.20223338633729743,177.2030121348168,0.0,3.2550232006344118,0.7501041722205457,0.19372787187996732,-0.5651895461184497,-0.006798481534673581,-0.17243755362571894,-0.13721396424732382,-1.1695961138458777,-1.4353188858324104,-2.779358032775756
2020-09-30,New York,NYC,NY,0.1360688439926135,142.3835646622605,177.74759876258815,0.05595688806847944,-0.04751139694354579,119.78885338726815,0.21147590349391765,2020Q3,13.606884399261348,5.595688806847944,-0.23841398072305392,177.74759876258815,0.0,1.7446860435120772,0.5755333810500769,0.8465632540487933,-0.034731997463210984,-0.028506838166127473,-0.12956246487804352,-0.05477182112778708,-1.7212475259102356,-0.9626271860514997,-0.9278176873547552
